Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
RODENTIA	CRICETIDAE	Akodon	Akodon_lutescens	LC	stable	0	0	0.922890855	0.799261922	140	76	0.842105263	0.610909082	0.154678872	0.143822273	20.69	3.029650492	3
RODENTIA	CRICETIDAE	Akodon	Akodon_mimus	LC	stable	0	0	0.931226318	0.862028014	54	36	0.5	0.405465108	0.080273845	0.07721457	23.99	3.177637077	3
RODENTIA	CRICETIDAE	Akodon	Akodon_molinae	LC	decreasing	0	1	0.874683099	0.792854375	240	78	2.076923077	1.123930097	0.10320776	0.098222082	32.99	3.496204485	3
RODENTIA	CRICETIDAE	Akodon	Akodon_mollis	LC	stable	0	0	0.902692294	0.85186775	135	127	0.062992126	0.061087692	0.059662482	0.057950444	30.39	3.414113607	3
RODENTIA	CRICETIDAE	Akodon	Akodon_montensis	LC	decreasing	0	1	0.832326914	0.73554313	436	352	0.238636364	0.214011068	0.131581385	0.12361611	34.65	3.545297726	4
RODENTIA	CRICETIDAE	Akodon	Akodon_neocenus	DD	unknown	NA	NA	0.73149686	0.83155038	48	97	-0.505154639	-0.703509968	-0.120321657	-0.128198958	42.39	3.746912485	4
RODENTIA	CRICETIDAE	Akodon	Akodon_oenos	DD	decreasing	NA	1	0.676109419	0.954720886	4	19	-0.789473684	-1.558144618	-0.291825047	-0.345064106	32.51675676	3.481755549	3
RODENTIA	CRICETIDAE	Akodon	Akodon_orophilus	LC	stable	0	0	0.908016236	0.869818523	27	20	0.35	0.300104592	0.043914578	0.042977664	38.99	3.663305203	4
RODENTIA	CRICETIDAE	Akodon	Akodon_paranaensis	LC	unknown	0	NA	0.933074615	0.821640148	151	75	1.013333333	0.699791723	0.135624418	0.127182648	32.51675676	3.481755549	3
RODENTIA	CRICETIDAE	Akodon	Akodon_pervalens	DD	unknown	NA	NA	0.921633183	0.869371642	19	14	0.357142857	0.30538165	0.060114154	0.058376595	32.51675676	3.481755549	3
RODENTIA	CRICETIDAE	Akodon	Akodon_philipmyersi	DD	unknown	NA	NA	0.6417283	0.970228392	4	23	-0.826086957	-1.749199855	-0.338580168	-0.413366494	23	3.135494216	3
RODENTIA	CRICETIDAE	Akodon	Akodon_reigi	LC	stable	0	0	0.874816285	0.8047389	43	34	0.264705882	0.234839591	0.087080897	0.083496028	32.51675676	3.481755549	3
RODENTIA	CRICETIDAE	Akodon	Akodon_serrensis	LC	unknown	0	NA	0.812641737	0.72430912	194	155	0.251612903	0.224433042	0.121954307	0.115072082	28.3	3.342861805	3
RODENTIA	CRICETIDAE	Akodon	Akodon_siberiae	NT	decreasing	0	1	0.923583313	0.849363466	20	10	1	0.693147181	0.087382905	0.083773805	34.6	3.543853682	4
RODENTIA	CRICETIDAE	Akodon	Akodon_simulator	LC	stable	0	0	0.921387538	0.792878548	90	58	0.551724138	0.43936666	0.162079035	0.150210673	42.5	3.749504076	4
RODENTIA	CRICETIDAE	Akodon	Akodon_spegazzinii	LC	stable	0	0	0.846905215	0.838546822	46	52	-0.115384615	-0.122602322	0.009967711	0.009918361	28.6	3.353406718	3
RODENTIA	CRICETIDAE	Akodon	Akodon_subfuscus	LC	stable	0	0	0.846153673	0.888481467	120	168	-0.285714286	-0.336472237	-0.047640605	-0.048812799	30.39	3.414113607	3
RODENTIA	CRICETIDAE	Akodon	Akodon_surdus	VU	decreasing	1	1	0.818430243	0.939886342	11	26	-0.576923077	-0.860201265	-0.129224241	-0.138370787	38.99	3.663305203	4
RODENTIA	CRICETIDAE	Akodon	Akodon_sylvanus	LC	stable	0	0	0.93543634	0.833542818	34	23	0.47826087	0.390866309	0.122241497	0.115328022	38.99	3.663305203	4
RODENTIA	CRICETIDAE	Akodon	Akodon_toba	LC	stable	0	0	0.938527204	0.668022847	219	57	2.842105263	1.346020462	0.404932792	0.339989467	51.2	3.935739532	4
RODENTIA	CRICETIDAE	Akodon	Akodon_torques	LC	stable	0	0	0.897971488	0.826175705	74	48	0.541666667	0.432864082	0.086901348	0.083330848	38.99	3.663305203	4
RODENTIA	CRICETIDAE	Akodon	Akodon_varius	DD	unknown	NA	NA	0.805317405	0.745846847	125	116	0.077586207	0.074723546	0.079735616	0.076716212	40	3.688879454	4
PRIMATES	ATELIDAE	Alouatta	Alouatta_arctoidea	LC	unknown	0	NA	0.749847654	0.659165598	214	147	0.455782313	0.375543428	0.137570979	0.128895269	6361.288889	8.757986291	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_belzebul	VU	decreasing	1	1	0.807700903	0.459101125	541	245	1.208163265	0.792161068	0.759309354	0.564921319	6157.91	8.725492713	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_caraya	LC	decreasing	0	1	0.893679141	0.775768771	1288	1024	0.2578125	0.229374101	0.151991643	0.141492307	5576.96	8.626399104	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_discolor	VU	decreasing	1	1	0.886195676	0.431057064	233	11	20.18181818	3.053143181	1.055866263	0.720697298	6361.288889	8.757986291	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_guariba	LC	decreasing	0	1	0.798895621	0.699438103	484	431	0.122969838	0.115976817	0.142196311	0.132952998	5188.33	8.554167152	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_juara	LC	decreasing	0	1	0.800109191	0.635340772	1133	791	0.432364096	0.359326293	0.25933865	0.230586702	6361.288889	8.757986291	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_macconnelli	LC	unknown	0	NA	0.817699949	0.648594274	759	626	0.212460064	0.192651406	0.260726438	0.231688093	7250	8.888756748	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_nigerrima	LC	unknown	0	NA	0.794779352	0.641038217	163	115	0.417391304	0.348818072	0.239831465	0.214975455	6320	8.751474487	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_palliata	LC	unknown	0	NA	0.78843926	0.44149198	490	141	2.475177305	1.245645501	0.785851829	0.579895517	6576.99	8.791332473	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_pigra	EN	decreasing	1	1	0.893732326	0.672191502	91	34	1.676470588	0.984498982	0.329579923	0.284863045	7172.06	8.877948201	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_puruensis	LC	unknown	0	NA	0.911419147	0.462402718	488	132	2.696969697	1.307513483	0.971050584	0.678566692	6361.288889	8.757986291	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_sara	LC	decreasing	0	1	0.743449204	0.6436657	214	189	0.132275132	0.124229	0.155023801	0.144120951	6611.04	8.796496258	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_seniculus	LC	decreasing	0	1	0.801478036	0.630463923	1140	783	0.455938697	0.375650845	0.271251227	0.240001634	6398.31	8.763789172	9
PRIMATES	ATELIDAE	Alouatta	Alouatta_ululata	EN	decreasing	1	1	0.934383665	0.582623592	44	8	4.5	1.704748092	0.603751851	0.472345791	6361.288889	8.757986291	9
CHIROPTERA	PHYLLOSTOMIDAE	Ametrida	Ametrida_centurio	LC	unknown	0	NA	0.853609696	0.479396219	2317	778	1.9781491	1.091302	0.780593302	0.576946624	10.61	2.361796953	2
RODENTIA	SCIURIDAE	Ammospermophilus	Ammospermophilus_leucurus	LC	stable	0	0	0.947694151	0.748262376	13	3	3.333333333	1.466337069	0.266526531	0.236278139	103.92	4.643621372	5
CHIROPTERA	FURIPTERIDAE	Amorphochilus	Amorphochilus_schnablii	VU	stable	1	0	0.895472083	0.79856337	130	91	0.428571429	0.356674944	0.121353817	0.11453672	3.3	1.193922468	1
RODENTIA	CRICETIDAE	Andalgalomys	Andalgalomys_olrogi	LC	unknown	0	NA	0.821448371	0.713647752	100	70	0.428571429	0.356674944	0.151055782	0.140679592	32.9	3.493472658	3
RODENTIA	CRICETIDAE	Andalgalomys	Andalgalomys_pearsoni	LC	stable	0	0	0.919656385	0.595643471	90	25	2.6	1.280933845	0.543971234	0.434357821	25.4	3.234749174	3
RODENTIA	CRICETIDAE	Andinomys	Andinomys_edax	LC	stable	0	0	0.943276819	0.804186014	167	85	0.964705882	0.675342556	0.172958498	0.159529188	69.75	4.244917421	4
RODENTIA	CRICETIDAE	Anotomys	Anotomys_leander	VU	decreasing	1	1	0.786555884	0.917895056	8	18	-0.555555556	-0.810930216	-0.143087352	-0.154419293	66.39	4.195546443	4
CHIROPTERA	PHYLLOSTOMIDAE	Anoura	Anoura_caudifer	LC	unknown	0	NA	0.707928646	0.77145014	3451	4280	-0.193691589	-0.215288965	-0.082340375	-0.085928736	10.81	2.380471632	2
CHIROPTERA	PHYLLOSTOMIDAE	Anoura	Anoura_cultrata	LC	decreasing	0	1	0.670429088	0.731998438	626	843	-0.257413998	-0.297616587	-0.084111314	-0.087860443	17.39	2.855895328	3
CHIROPTERA	PHYLLOSTOMIDAE	Anoura	Anoura_fistulata	DD	unknown	NA	NA	0.818819108	0.797793857	47	39	0.205128205	0.186585956	0.02635424	0.02601295	14.6025	2.681192747	3
CHIROPTERA	PHYLLOSTOMIDAE	Anoura	Anoura_geoffroyi	LC	stable	0	0	0.614403365	0.852398012	2968	4676	-0.365269461	-0.454554718	-0.279206009	-0.327401909	15.15	2.718000532	3
CHIROPTERA	PHYLLOSTOMIDAE	Anoura	Anoura_latidens	LC	stable	0	0	0.643910014	0.748532123	491	696	-0.29454023	-0.348905533	-0.139769698	-0.150555132	15.06	2.712042222	3
CHIROPTERA	PHYLLOSTOMIDAE	Anoura	Anoura_luismanueli	LC	stable	0	0	0.855333152	0.652736481	64	18	2.555555556	1.268511325	0.310380492	0.270317547	14.6025	2.681192747	3
CHIROPTERA	VESPERTILIONIDAE	Antrozous	Antrozous_pallidus	LC	stable	0	0	0.847179755	0.632402818	277	129	1.147286822	0.764205102	0.339620462	0.292386337	22.24	3.101892469	3
PRIMATES	AOTIDAE	Aotus	Aotus_azarae	LC	decreasing	0	1	0.739245875	0.5574093	2135	1633	0.307409675	0.268047833	0.326217331	0.282330778	929.57	6.834722114	7
PRIMATES	AOTIDAE	Aotus	Aotus_brumbacki	VU	decreasing	1	1	0.811992181	0.702049711	67	29	1.310344828	0.837396789	0.156602116	0.145486496	800	6.684611728	7
PRIMATES	AOTIDAE	Aotus	Aotus_griseimembra	VU	decreasing	1	1	0.741609138	0.633086939	181	156	0.16025641	0.148641024	0.17141753	0.158214579	966	6.873163834	7
PRIMATES	AOTIDAE	Aotus	Aotus_jorgehernandezi	DD	unknown	NA	NA	0.720928248	0.846946306	4	6	-0.333333333	-0.405465108	-0.148791083	-0.161097685	889.745	6.790934905	7
PRIMATES	AOTIDAE	Aotus	Aotus_lemurinus	VU	decreasing	1	1	0.881375674	0.70772359	144	59	1.440677966	0.892275856	0.245367099	0.219430345	865.96	6.763838718	7
PRIMATES	AOTIDAE	Aotus	Aotus_miconax	VU	decreasing	1	1	0.717401965	0.793521323	72	109	-0.339449541	-0.414681763	-0.09592604	-0.100844107	800	6.684611728	7
PRIMATES	AOTIDAE	Aotus	Aotus_nancymaae	VU	decreasing	1	1	0.84421924	0.695818818	257	158	0.626582278	0.486481052	0.213274516	0.193322916	791.03	6.673335894	7
PRIMATES	AOTIDAE	Aotus	Aotus_nigriceps	LC	unknown	0	NA	0.700704382	0.477229773	957	742	0.289757412	0.254454148	0.468274659	0.38408801	1057	6.963189986	7
PRIMATES	AOTIDAE	Aotus	Aotus_trivirgatus	LC	unknown	0	NA	0.801699526	0.608813756	423	265	0.596226415	0.467642353	0.316822293	0.27522148	912.4	6.81607849	7
PRIMATES	AOTIDAE	Aotus	Aotus_vociferans	LC	decreasing	0	1	0.883846146	0.652181359	548	324	0.691358025	0.525531771	0.355215284	0.303960323	872.99	6.771924101	7
PRIMATES	AOTIDAE	Aotus	Aotus_zonalis	DD	unknown	NA	NA	0.847327673	0.628082388	92	58	0.586206897	0.461345567	0.349070901	0.299416134	902.5	6.80516869	7
CHIROPTERA	PHYLLOSTOMIDAE	Ardops	Ardops_nichollsi	LC	unknown	0	NA	0.724308793	0.902984297	8	23	-0.652173913	-1.056052674	-0.197872217	-0.220487353	19.23	2.95647156	3
CHIROPTERA	PHYLLOSTOMIDAE	Ariteus	Ariteus_flavescens	LC	unknown	0	NA	0.73767914	0.905838091	6	20	-0.7	-1.203972804	-0.185639082	-0.205351623	22.96761263	3.134085077	3
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_amplus	LC	unknown	0	NA	0.712822784	0.682006753	687	624	0.100961538	0.096183924	0.045184349	0.04419328	61.04	4.111529387	4
CHIROPTERA	PHYLLOSTOMIDAE	Dermanura	Artibeus_anderseni	LC	unknown	0	NA	0.787105909	0.63645518	1474	1326	0.111613876	0.105812902	0.236702809	0.212448813	29.86285714	3.396615472	3
CHIROPTERA	PHYLLOSTOMIDAE	Dermanura	Artibeus_aztecus	LC	unknown	0	NA	0.788441572	0.55288497	334	134	1.492537313	0.913301193	0.426049929	0.354908335	20.81	3.03543364	3
CHIROPTERA	PHYLLOSTOMIDAE	Dermanura	Artibeus_cinereus	LC	unknown	0	NA	0.580488751	0.339690763	2939	2292	0.282286213	0.248644589	0.708874114	0.535834741	12.7	2.541601993	3
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_concolor	LC	stable	0	0	0.906952052	0.592633136	2165	1194	0.813232831	0.595111346	0.530376885	0.425514035	19.65	2.978077338	3
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_fimbriatus	LC	stable	0	0	0.796582315	0.690256893	635	506	0.254940711	0.22708833	0.154037466	0.143266634	63.89	4.157162855	4
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_fraterculus	LC	decreasing	0	1	0.929668126	0.839003187	150	118	0.271186441	0.23995067	0.108062687	0.102613164	29.86285714	3.396615472	3
CHIROPTERA	PHYLLOSTOMIDAE	Dermanura	Artibeus_glaucus	LC	unknown	0	NA	0.621001629	0.756449296	1283	2081	-0.383469486	-0.483647462	-0.179057166	-0.197301801	12.31	2.51041194	3
CHIROPTERA	PHYLLOSTOMIDAE	Dermanura	Artibeus_gnomus	LC	unknown	0	NA	0.870931784	0.692393232	3534	2846	0.241742797	0.216515874	0.257857159	0.229409606	10.06	2.308567165	2
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_hirsutus	LC	stable	0	0	0.924116672	0.532524213	72	17	3.235294118	1.443452775	0.735351462	0.551209965	40.42	3.699324712	4
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_inopinatus	DD	unknown	NA	NA	0.787924074	0.686101167	25	12	1.083333333	0.733969175	0.148408006	0.138376641	29.86285714	3.396615472	3
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_jamaicensis	LC	stable	0	0	0.668933788	0.599798719	1090	1011	0.078140455	0.075237756	0.115263783	0.109090954	43.63	3.775744987	4
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_lituratus	LC	stable	0	0	0.939660845	0.879433862	4568	4207	0.085809365	0.082325668	0.068483812	0.066240645	59.3	4.082609306	4
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_obscurus	LC	unknown	0	NA	0.865303166	0.739169875	3920	3410	0.149560117	0.139379363	0.170641817	0.15755216	35.91	3.581015808	4
CHIROPTERA	PHYLLOSTOMIDAE	Dermanura	Artibeus_phaeotis	LC	stable	0	0	0.723842648	0.678723253	1996	2006	-0.004985045	-0.004997512	0.066476867	0.064360568	11.69	2.458733775	2
CHIROPTERA	PHYLLOSTOMIDAE	Artibeus	Artibeus_planirostris	LC	stable	0	0	0.650999254	0.512486312	4565	4143	0.101858557	0.096998351	0.270276375	0.239234495	29.86285714	3.396615472	3
CHIROPTERA	PHYLLOSTOMIDAE	Dermanura	Artibeus_rosenbergii	DD	unknown	NA	NA	0.894950968	0.774258421	67	38	0.763157895	0.56710646	0.155881479	0.144863238	29.86285714	3.396615472	3
CHIROPTERA	PHYLLOSTOMIDAE	Dermanura	Artibeus_toltecus	LC	unknown	0	NA	0.273964417	0.311890567	4283	4893	-0.124667893	-0.133151914	-0.121600825	-0.129654148	15.47	2.738902665	3
CHIROPTERA	PHYLLOSTOMIDAE	Dermanura	Artibeus_watsoni	LC	stable	0	0	0.374523288	0.340594353	2729	2400	0.137083333	0.128466504	0.099616845	0.094961796	11.2	2.415913778	2
PRIMATES	ATELIDAE	Ateles	Ateles_belzebuth	EN	decreasing	1	1	0.748049281	0.722055915	558	570	-0.021052632	-0.021277398	0.035999103	0.035366278	6692.42	8.808730822	9
PRIMATES	ATELIDAE	Ateles	Ateles_chamek	EN	decreasing	1	1	0.832547194	0.527950743	1007	554	0.817689531	0.597566206	0.576941042	0.455486921	7053.92	8.86133877	9
PRIMATES	ATELIDAE	Ateles	Ateles_fusciceps	CR	decreasing	1	1	0.775762533	0.573570673	178	101	0.762376238	0.566663033	0.352514291	0.301965298	9067.94	9.112500395	9
PRIMATES	ATELIDAE	Ateles	Ateles_geoffroyi	EN	decreasing	1	1	0.812893799	0.647837278	408	303	0.346534653	0.297534369	0.254780833	0.226960922	7582.4	8.933585051	9
PRIMATES	ATELIDAE	Ateles	Ateles_hybridus	CR	decreasing	1	1	0.646195182	0.661729625	187	250	-0.252	-0.290352301	-0.023475513	-0.023755453	8500	9.047821442	9
PRIMATES	ATELIDAE	Ateles	Ateles_marginatus	EN	decreasing	1	1	0.870777595	0.47723799	287	25	10.48	2.440606391	0.82461919	0.601371302	6229.28	8.737016035	9
PRIMATES	ATELIDAE	Ateles	Ateles_paniscus	VU	decreasing	1	1	0.910489167	0.623507293	394	159	1.477987421	0.907446707	0.460270277	0.37862154	8697.25	9.070762163	9
CARNIVORA	CANIDAE	Atelocynus	Atelocynus_microtis	NT	decreasing	0	1	0.368756231	0.271146587	4365	4038	0.080980684	0.077868669	0.359988464	0.307476218	8363.22	9.031598799	9
RODENTIA	CRICETIDAE	Auliscomys	Auliscomys_boliviensis	LC	stable	0	0	0.896397574	0.888310784	113	81	0.395061728	0.332938664	0.00910356	0.009062372	70.91	4.261411467	4
RODENTIA	CRICETIDAE	Auliscomys	Auliscomys_pictus	LC	stable	0	0	0.962315581	0.879845731	157	88	0.784090909	0.578908991	0.093732171	0.089595858	48.97	3.891207866	4
RODENTIA	CRICETIDAE	Auliscomys	Auliscomys_sublimis	LC	stable	0	0	0.916254374	0.856965431	201	114	0.763157895	0.56710646	0.069184754	0.066896446	38	3.63758616	4
RODENTIA	CRICETIDAE	Baiomys	Baiomys_musculus	LC	stable	0	0	0.736182283	0.546608171	330	164	1.012195122	0.699226227	0.346819022	0.297745532	8.99	2.196112848	2
RODENTIA	CRICETIDAE	Baiomys	Baiomys_taylori	LC	stable	0	0	0.833365691	0.585913063	152	62	1.451612903	0.896746136	0.422336767	0.352301129	7.43	2.005525859	2
CHIROPTERA	EMBALLONURIDAE	Balantiopteryx	Balantiopteryx_infusca	VU	decreasing	1	1	0.728990575	0.871732855	15	33	-0.545454545	-0.78845736	-0.16374544	-0.178822215	5.27	1.662030363	2
CHIROPTERA	EMBALLONURIDAE	Balantiopteryx	Balantiopteryx_io	VU	decreasing	1	1	0.814799975	0.636164408	93	47	0.978723404	0.682451891	0.280800945	0.24748562	3.97	1.378766095	1
CHIROPTERA	EMBALLONURIDAE	Balantiopteryx	Balantiopteryx_plicata	LC	unknown	0	NA	0.682083997	0.579037275	555	397	0.397984887	0.335031833	0.177962155	0.163785958	6.57	1.882513832	2
CARNIVORA	PROCYONIDAE	Bassaricyon	Bassaricyon_alleni	LC	decreasing	0	1	0.669499637	0.741830996	503	687	-0.26783115	-0.311744122	-0.097503824	-0.102590826	1235	7.118826249	7
CARNIVORA	PROCYONIDAE	Bassaricyon	Bassaricyon_beddardi	LC	decreasing	0	1	0.861314379	0.505806614	196	49	3	1.386294361	0.702853136	0.53230516	1235.01	7.118834346	7
CARNIVORA	PROCYONIDAE	Bassaricyon	Bassaricyon_gabbii	LC	decreasing	0	1	0.661606375	0.680806587	651	683	-0.046852123	-0.047985217	-0.028202154	-0.028607473	1250	7.13089883	7
CARNIVORA	PROCYONIDAE	Bassaricyon	Bassaricyon_lasius	LC	decreasing	0	1	0.650521949	0.86813906	4	10	-0.6	-0.916290732	-0.250670798	-0.288576871	1200	7.090076836	7
CARNIVORA	PROCYONIDAE	Bassariscus	Bassariscus_astutus	LC	unknown	0	NA	0.823051479	0.574041939	245	98	1.5	0.916290732	0.433782836	0.360316292	1010.37	6.918071879	7
CARNIVORA	PROCYONIDAE	Bassariscus	Bassariscus_sumichrasti	LC	unknown	0	NA	0.634521869	0.58888495	469	455	0.030769231	0.030305349	0.077497172	0.074640919	906	6.809039306	7
CHIROPTERA	VESPERTILIONIDAE	Bauerus	Bauerus_dubiaquercus	NT	unknown	0	NA	0.882315026	0.611865609	140	49	1.857142857	1.049822124	0.442007875	0.3660365	22.22	3.100992784	3
